Total rows: 2204
Tamil Nadu rows: 2194
Likely food businesses: 746

ALL FOOD BUSINESSES:
     0. Accent Hotels Pvt Ltd  |  Sipcot No 36 OMR, Chennai 600 090, Mob:9600747175.
  1156. Nuts N Spices ( Anna Nagar )  |  Ana Baayan, No:57&58,AI Block,, 4th Avenue,Shanthi Colony,, Anna Nagar,Chennai-600040., Ph:044-26206178,42026424
  1157. Nuts N Spices ( Anna Nagar 6th Avenue )  |  Plot No:1017-C,I Block,, No:88,6th Avenue,Anna Nagar West,, Anna Nagar,Chennai-600040., Ph:044-26183470,43538261
  1158. Nuts N Spices ( Anna Nagar East )  |  No:F-52,1st Main Road,, Anna Nagar East,, Chennai-600102., Ph:044-26216178,42033180
  1159. Nuts N Spices ( Ashok Nagar )  |  Shivaji Parthagam, No:30/10,10th Avenue,, Ashok Nagar,Chennai-600083., Ph:044-24745033,43054990
  1160. Nuts N Spices ( Besant Nagar )  |  New No:8,Old No:25,, 3rd Avenue,Besant Nagar,, Chennai-600090., Ph:044-24464352,42123081.
  1161. Nuts N Spices ( Chrompet )  |  No:407/7A,GST Road,, KAP Complex, Chrompet,Chennai-600044., Ph:044-22381040,42863470.
  1162. Nuts N Spices ( Egmore )  |  Queens Court, New No:6/1,Old No:15/98,, Monteith,Egmore,, Chennai-600008., Ph:044-28552858.
  1163. Nuts N Spices ( Gopalapuram )  |  Ganapathy Mandiram, Flat No:17,New No:19,Old No:3,, Conran Smith Road,, North Gopalapuram,, Chennai-600086., Ph:044-2835
  1164. Nuts N Spices ( Harrington Road )  |  New No:8,Old No:104,, Harrington Road,16th Avenue,, Chennai-600031, Ph:044-28360989,42041390
  1165. Nuts N Spices ( Kilpauk )  |  Jamals Rajbhavan, Flat-A,No:15,Vasu Street,, Kilpauk,Chennai-600010., Ph:044-26480070,42859293.
  1166. Nuts N Spices ( Knk )  |  Brindavan Apartments, New No:19,Old No:11,, Khader Nawazkhan Road,, Nungambakkam,Chennai-600006., Ph:044-28333343 / 9962
  1167. Nuts N Spices ( Nungambakkam )  |  No:75/34B,M.G.Road,, Nungambakkam,Chennai-600034., Ph:044-28268180,43596167.
  1168. Nuts N Spices ( R.A.Puram )  |  No:18,3rd Cross Road,, R.A.Puram,Chennai-600028., Ph:044-24341146,42034884.
  1169. Nuts N Spices ( T.Nagar )  |  New No:74,Old No:96,, G.N.Chetty Road,T.Nagar,, Chennai-600017., Ph:044-28340154,43575940
  1170. Nuts N Spices ( Valluvarkottam )  |  Yesde House, New No:167,Old No:131,, Valluvarkottam High Road,, Nungambakkam,Chennai-600034., Ph:044-28250443,42664073
  1173. NV Foods  |  No:124,Mount Poonamallee High Road,, Porur,Chennai-600116.
  1175. Nyork Foods  |  No. 1247/2B , 3rd Street, Golden Colony,, Anna Nagar West Extn,, Chennai - 600 050., Mob - 70101 04790
  1176. NZD Foods  |  On The Moo, 91/1 Harrington Road, Chetpet, Chennai 600 031
  1195. Old Mercara Foods LLP  |  621, Anna Salai, Ground Floor, Model School Road, Thousand Lights, Chennai 600006, A/C No. 96770 66750 Pawan, New: 93846
  1196. Old Skool Cafe And Boutique Ventures Pvt Ltd  |  No 9/5 Nandhanam First Street, Nandhanam Extn, Chennai  600 035, Ph: 24340545    Mob:9962601609
  1197. OLD TOUCH FOODS  |  Plot No.47, Rajiv Gandhi Nagar,, Chennai, Tamil Nadu, 600107., Mob:7373777111
  1203. OMR HOTELS  |  Crescent Restaurant, 1 Cholamannan Street,, Taramani Link Road,, Taramani, Chennai 600 113, Mob: 99625 65656
  1207. ONGRILL OMR  |  No:1/2,OMR Service Road,, Rajiv Gandhi Salai,Anand Nagar,, Toraipakkam,Chennai-600097., Mob:6382705419
  1208. Onis Hotels Private Limited  |  Old No, 5, New No, 17 Velachery Main Road,, Little Mount, Saidapet,, Chennai- 600015, Mob-97890 92382
  1217. Orchard Foods  |  No.1 Ganapathy Colony,, 1 St Street, Royapettah ,, Chennai-600014, Mob- 74012 56675, 72000 22410
  1218. Organic Heaven  |  No:25B,Old Town Ship Road,, Ambattur,Chennai-600053, Mob:9500969969.
  1226. Oriental Foods  |  No:10,MSS Nagar,, Kumananchavadi,Chennai-600056, Mob:9442294061
  1227. Oriental Hotels Ltd  |  (Taj Coromandel), No 37 Mahathma Gandhi Road, Chennai 600 034
  1230. Outdoor Catering Services (Hindustan)  |  Hindustan College Jupiter Hostel Store, Rajiv Gandhi Salai,OMR Road,, Padur,Kelambakkam,, Chennai-603103., Mob:638163281
  1231. Outdoor Catering Services (Tagore)  |  Tagore College Store, Tagore Medical College & Hospital, Rathinamangalam,, Melakottaiyur,Chennai-600127., Mob:9952905588
  1232. Outdoor Catering Services (VIT-Chennai)  |  VIT-Chennai, Kelambakkam-Vandalur Road,, Rajan Nagar,, Kelambakkam,Chennai-600127., Mob:8940691124
  1240. Pacific Foods IN  |  3/2, Venkata Narayana Road,, T Nagar, Chennai - 600017, Mob- 9940545307
  1244. Palace bakery  |  (Atchaya Office Suppliers), P.NO.11, Perumalpuram Phase-4, Puthur Village, Chennai, Kancheepuram-600126, Mob:9944690680
  1247. Palazzo Foods  |  NO 2, Varadharajapuram Main Road,, Chennai Snacks,, Pallikaranai, Chennai - 600100, Contact No : 9600142839
  1248. Palmgrove Beach Hotels Private Limited  |  564 Anna Salai Teynampet, Chennai 600018
  1251. Pan India Food Solutions Private Limited  |  The Coffee Bean and Tea Leaf, Phoenix Market City Mall Unit No:142, First Floor,Velachery Main Road,, Chennai 600 042, M
  1254. Parijatham Food Works  |  No:13/7, Narayana Naicken St,, Pudupet, Chennai- Tamilnadu -600002, Mob:9150865559
  1255. Pascah Restaurant  |  No:3,Kamaraj Nagar,, Main Road,Avadi,Chennai-600071., Mob:9884097730.
  1273. Pedreno's Foods & Beverages Private Limited  |  No 13/08 Oliver Road, Mylapore Chennai 600 004, Ph 98400 76377, Tel 044 24996601/24543314, Pur 9080306547
  1277. Picmas Foods  |  2nd Floor, No 20b KNK Road, Nungambakkam, Chennai 600 006, Mob 9962527869, Mr.Mustafa Inayath
  1279. Pink Cup Cakes  |  No:16b,Alapakkam Main Road,, Lakshmi Nagar,Maduravoyal,, Chennai-600095., Mob: 9884792909 / 9940545017, Opp : AGS Cinema
  1280. Pink Passion Foods Private Limited  |  (Sigree), Plot No 4737 New Door No 17 19&21, Old Door NoAA24 (AA Block), 3rd Street Anna Nagar East, Chennai 600 040, Te
  1282. Pizza Boy  |  Shop No:4,Plot No:26&27 A,, Annai Velankanni Nagar,Mugalivakkam,, Chennai-600125., Mob:8508250789.
  1283. Pizza Mechanics Private Limited  |  No:164/27B,, Doctor P.J.Thomas Avenue,, Injambakkam,Chennai-600115., Mob:9884656311.
  1284. P.K.FOODS  |  Ground Floor, 17,, Lakshmannan Nagar Main Road, Peravallur, Chennai,, Tamil Nadu, 600082, ph:8870966116
  1287. PLATTER FOODS PRIVATE LIMITED  |  ( FIka Restaurant ), NO.13, GANDHI NAGAR,, 2ND MAIN ROAD,ADYAR,, CHENNAI-600020, MOB-82208 81769, 98402 13970, 98404 464
  1289. Ploutus Foods India Private Limited  |  DLF Cyper City Ramapuram, 119,O.No.9,Arcot Road, Chennai-600087
  1296. Potato Feast  |  Triplicane, Chennai, Mob No: 9962484819, 8610950014
  1298. Prasanam Foods Private Limited  |  geetham veg Restaurants, 102/82, G.N Chetty Road,, T.Nagar,, Chennai, Tamil Nadu, 600017, Ph: 80724 35304
  1302. Precious Foods  |  No:4,Ground Floor,, Hiranandini Parks Thriveni Nagar,, Padharvadi Village,, Kundrathur Taluk,Kancheepuram,, Chennai-6032
  1303. Premam Super Organic Enterprises  |  No.2,Roadu Street,Venkatapuram,, Kundrathur,, Chennai-600069, Mob:99443 67390 ,73587 30229
  1309. PRIDE HOTELS LIMITED  |  216, EVR Periyar Salai, Kilpauk,, Chennai - 600 010., Mob. No: 09840384455, T: (044) 43989898
  1310. Pride Inn Club  |  NO: 10,Pearl Beach,Ansari Nagar,, Kovalam,Kanchipuram District,, Chennai-603112., Mob: 63695 70173
  1311. Prime Aroma Foods Private Limited  |  No 77 VGP Salai Saidapet, Chennai - 600 015, (Near Annai Velankanni College), Tel No 044-42663984, 95975 28242
  1313. PRIME CARE FOOD & BEVERAGES PVT LTD  |  No 77 VGP Salai Saidapet, Chennai - 600 015, (Near Annai Velankanni College), Tel No 044-42663984, 95975 28242
  1314. Prime Foods  |  1247-2B 3rd Street, Golden Colony, Anna Nagar West Extn, Chennai 600 050
  1322. P S Recreation Club - Royapettah  |  No 8/6, Turnbulls Road,, Nandanam,, Chennai 600 035., Mob: 95001 62034
  1323. PUJARA  FOODS  LLP  |  86/59 , Avadi road, Kilpauk Chennai - 600 010., Mob 98401 27291, 97909 17758
  1326. Punniya Food Mart  |  #46/6, Somasundaram 3rd St.,, Ayanavaram,, Chennai 600 023., mob: +919962527111
  1328. Purple Kitchen  |  C5 E122 3rd Floor, 3rd Avenue, Anna Nagar, Chennai 600 040, Land Mark : Opp SeaShell, Restaurant, Ph  99621 77442, 75502
  1348. Quality Bites Restaurant  |  No:4,234A,Rajparis Harmony,, Surya Nagar,MGR Nagar,, Medavakkam,, Chennai-600100, Mob: 8884294448
  1350. Quick2Shelf Food Solutions Private Limited  |  No-112B,PH Road, Velappanchavadi, Chennai-600077, Mob 88803 90577, Mr. Basha
  1351. Quick2Shelf Food Solutions Private Limited (K)  |  No 4/245, Sri Devi Nagar, 1st Street, Noombal Road, Goparasanallur Village,, Kattupakkam, Chennai 600 056., Mob 88078609
  1355. RAALICE FOODS  |  NO:6/1,Thangavel Nagar,, Jafferkhanpet,, Chennai-600083, Mob: 93814 77776
  1356. Radha Rajalakshmi Hotels Private Limited  |  No 4/129 Mount  Poonamalle Road, Opp to Ex C.M MGR S House, Manapakkam Chennai 600 089, Mob No 7358018818 9841094155, AC
  1362. Rainforest Restaurant  |  No 41 ,42 first main road, Gandhi nagar adyar, Chennai-600020, Mob-98409 99555
  1363. Raintree Recreation Club  |  No 2/520 Sundeep Road, Neelankarai, Chennai 600  115., Mob 95001 62034
  1368. Rajam Resorts Private Limited  |  ( Pleasant Days), Chennai Bangalore High Way, Palanjur Sembarambakkam, Chennai 600 123, Phone No 044 2681 1000/0900
  1376. Raksha Dairy Foods  |  No:5/9,Arangappan Street,, West Mambalam,, Chennai-600017., Mob:9444155335
  1379. Ramen Effect Private Limited  |  GROUND FLOOR, 7TH STREET BALAJI, NAGAR ALWARTHIRUNAGAR,, NERKUNDRAM, CHENNAI, TIRUVALLUR,, Tiruvallur, Tamil Nadu, 60008
  1383. Rar Hotels Private Limited  |  No 15 Venkatraman Street, T.Nagar, Chennai 600 017, Mob No 99520 51704
  1384. Rasnam Foods Private Limited  |  Geetham Veg restaurants, 1a,1B Rajiv Gandhi Salai,, Navalur Village,, Chennai -603103, PH: 87787 95812
  1387. RBL Hotels Pvt Ltd  |  ( Vivanta Chennai ), IT Expressway Chennai, No. 309, OMR, Sholinganallur, Chennai-600 119
  1391. Rebel Foods Private Limited  |  No:27,Paulraj Nagar,, 4th Link Road,Perungudi,, Chennai-600096., Mob:8681057597.
  1392. Recreation Games Club  |  No:L-33,G-Block,Brindavan Colony,, Anna Nagar,, Chennai-600102.
  1393. Red Apple Kitchen Consultancy Pvt Ltd  |  11 Khader Nawaz Khan Road, Nungambakkam, Chennai 600 006., Mob 09007228108, Mr Sourav Dey
  1394. Red Apple Kitchen Consultancy Pvt Ltd ( OMR )  |  Toscano, Brigade World Trade Center Sales Office, 5, 142, Rajiv Gandhi Salai, Chennai - 600096, Ph:94894 49970, Contact 
  1395. Red Apple Kitchen Consultancy Pvt Ltd ( PMC )  |  No:UG-28,Upper Ground Floor,, Phoneix Market City,, Velacherry Road,Chennai-600042., Mob:7977562876,6381036914
  1396. Red Apple Kitchen Consultancy Pvt Ltd (VR)  |  Collage By Toscano, VR Mall  Pillaiyar Kovil Street, Anna Nagar Chennai 600 040., Mob- 6380884551
  1402. Red Dot Kitchen Private Limited  |  616, Tiruvannamalai Kanji Road, Kosalai Vill,, Adaiyur, Tiruvannamalai,Chennai-604, Mob:9894964005
  1404. REGENT CLUB  |  No 24, Colleage Road,, Nungambakkam,, Chennai 600 034., Mob: 80561 41984
  1406. Relax Cafe  |  No:15,C.L.C Works Road,, New Colony,Chrompet,, Chennai-600044., Mob:7902719729
  1408. R E Rajaram Foods  |  No2 Madambakkam Main Road, Rajakilpakkam, Chennai 600 073, Mob 9952010010
  1409. Resort Way Bakes & Juice  |  Akkarai,Ecr,, Chennai-600119., Mob:9645496545.
  1413. RHAPSODY RESTAURANTS AND LEISURE PRIVATE LIMITED  |  NO.7, KHADER NAWAZ KHAN ROAD,, NUNGAMBAKKAM, CHENNAI,, Tamil Nadu, 600006, PH : 044-243320241
  1421. Riverpoint Foods Private Limited  |  First Floor, F 36, Shop 1A, K G Galaxy, 2nd Avenue, Anna Nagar East, Chennai,, Tamil Nadu, 600102, Ph: 9443255048
  1428. R.Lakshanya Foods  |  No:3B,3L,First Floor,, Malles Altius,Perumbakkam,, Chennai-600100.
  1429. Rm Food and Beverages  |  Yafa Towers, Lower Ground Floor ( Basement ), 18/24, Khader Nawaz Khan Rd,, Thousand Lights West, Nungambakkam,, Chennai
  1432. Robust Hotels Limited  |  ( Hyatt Regency ), No 365 Anna Salai, Teynampet, Chennai 600018
  1433. Rohini Restaurant  |  No:32/39,Palayakara Street,, Bharathi Nagar,Porur,, Chennai-600116., Mob: 9884552153
  1447. R P Foods  |  Burgerman, No:340,B4/B5,Okkiyyam,, Thoraipakkam,, Chennai-600097.
  1448. RP Kitchen  |  Rahuls Aishwarya Apartments, 2A/11,3rd Floor,4th Avenue,, 7th Main Road,Dhandeeshwaram Nagar,, Velachery,Chennai-600042.
  1451. Rsm Foods Pvt Ltd  |  No: 8/7 Velacherry Main Road,, Vijayanagaram, Medavakkam,, Chennai - 600100, Ph: 99402 77664
  1452. Rsm Foods Pvt Ltd ( Omr )  |  Geetham Veg Restaurants, NO 2/95 B, SRI NILYAM, Old Mahabalipuram Rd,, Thoraipakkam, Chennai - 600097, Ph: 99404 98855
  1453. Rsm Foods Pvt Ltd ( V )  |  Geetham Veg Restaurants, No51, 150 FT By Pass Road, Velacherry Chennai - 600042, Ph: 87544 28621
  1461. Rudhran's Restaurant & Retail Private Limited  |  122, Karunanidhi Beach Road,, Palkalai Nagar,, Palavakkam,, Chennai 600 004., Mob: 7305926111
  1463. R V Foods  |  East Coast Road, Palavakkam, Chennai -, Tel: 9962921882
  1464. RVS & Sons Food Products  |  Plot No.17, Shanthi Nagar,, Perumbakkam, Chennai - 600 100, Mob-99521 30150
  1465. Saadhana Foods  |  No:26/1,Deenadayalan Street,, T.Nagar,Chennai-600017., Mob:9841125626
  1467. Saaral  Resort & Hotels Pvt Ltd  |  No : 1/685, Valayapathy Salai, Mugappair East, J J Nagar, Chennai - 600037, Varan - 9789987634
  1477. Sai Food Enterprises  |  No:133,Jahavarlal Neru Street,, 100ft Road,Senthil Nagar,, Arumbakkam,Chennai-600106., Mob:9884879773
  1481. Sakthi Foods  |  No:6,2nd Main Road,Millennium Town,, Padmavathi Palace Road,, Adyalampattu,Vanagaram,, Chennai-600096.
  1488. Saltwater Cafe  |  Kaveri Nagar, Kottivakkam, New Beach Road, Chennai 600 041
  1492. Sameera Hotels(Chennai) Private Limited (AS)  |  The Lotus Hotel Sameera, NO.47, ANNA SALAI,, CHENNAI ΓÇô 600  002., Mobile: +91 9952051704, Tel-044- 46062200
  1493. Samosa Triangle  |  No:92/46,3rd Avenu,5th Main Road,, Anna Nagar East,Anna Nagar,, Chennai-600102., Mob:8590582061
  1494. Sampoorna Catering Foods Private Limited  |  No 217, 3rd Link Street, OMR, Nehru Nagar, Kottivakkam, Chennai-600 096, Ph. 9710274225,99400 45382, Tel No:044 24544882
  1497. Samurai Food Ventures Private Limited  |  Ground Floor, 27,Door No B, Thilak Street,, T Nagar, Chennai-600017
  1502. Sangu Sakara Foods  |  No:61,Sornambigai Street,, Kodambakkam,Chennai-600024.
  1504. Sanko Foods  |  H21K,South Avenue,, Kamaraj Nagar,Thiruvanmiyur,, Chennai-600041., Mob: 9042542769.
  1505. Sanko Foods (India) Pvt Ltd  |  20 Avenue Road, Nungambakkam, Chennai 600 034
  1511. Saral Sports Club  |  No 4 Mount Poonamallee Road, Ramapuram Chennai 600 089, Public House Opp to DLF, Mob 72004 06446
  1513. Saras Hotels Pvt Ltd  |  ( Days Hotels ), 245 1 Old Mahabalipuram Road, Padur Chennai 603104, Mob No. 9551386655
  1519. Sarovar Hotels Private Limited  |  No. 39, Mambakkam, Chennai to Bangalore National Highway,, Sriperumbudur,Kancheepuram,, Tamil Nadu, 602105
  1522. SAS Hotels And Enterprises Limited (T)  |  (The Residency), No:49,G.N. Chetty Road, T Nagar, Chennai - 600 017, 044 28253434
  1526. Sattvic Foods  |  1st Floor, 16/1, Wallace Garden,, 2nd Street, Thousand Lights, Chennai -600006
  1530. Savor Fresh Food  |  Nehru Street, Veerapuram, Mahindra World City, Chengelpattu District, Chennai-603002, Mob:9645245085
  1531. Savoury Restaurant and Caterings  |  No:391/1,Nehru Nagar,Kottivakkam,, OMR,Chennai-600096., Mob:9605612234
  1533. SB Foods  |  No;63/25,Kundrathur Main Road,, Kumananchavadi,Chennai-600056., Mob:9600124395.
  1541. Secret Sauce Foods Ventures Pritave Limited  |  No 12/23, Bawa Road, Alwarpet,, Chennai-600018, 877 840 0618, 9840814549
  1542. Secret Sauce Foods Ventures Pritave Limited(Slurp Shop)  |  Ground Floor, No7,, Ganese Apartment,, Cathedral Road, Music, Gopalapuram Chennai, PH 9840814549
  1545. Seetharam Hotels  |  No 1/228 Rajivgandhi Rd.,, OMR  IT Corridor, Semmencherry, Chennai 600 119., Mob: 98406 78603, Name: Abbas
  1547. Selvam Food Court  |  No 162,Saveetha Dental College and Hospital,,, Poonamallee High Road, Velappanchavadi, Chennai-600077, Kancheepuram
  1556. Seven Screen Kitchen (Unit of Kal Flick Pvt Ltd)  |  1st Floor, No 37/4, Potters Street,, Saidapet,, Chennai, Tamil Nadu, 600015, PH:9884055302
  1557. Seven Seasons Bistro  |  Old No:38,New No:131,Sterling Road,, Nungambakkam,, Chennai-600034., Mob:9865092704.
  1559. Seyon Kitchens  |  107, Vj Tower,, Mount Poonamalee Main Road, Kattupakkam, Chennai- 600056, PH;97867 70301
  1560. SF FOODS  |  No.11, Ground Floor,, Brindavan Apartment,, Khadar Nawaskhan Road,, Chennai - 600 006., Mob: 98408 14549.
  1563. SGM Food Company  |  Old No:215,216,New No:443,445, Mint Street,Chennai-600003., Mob:8072302901.
  1567. Shah Foods  |  Ground Floor Eldorao Building, 112 Nungambakkam, Chennai 600 034, 8939095000
  1570. Shankar organic  |  556/D, Gerugambakkam Main Road,, Gerugambakkam,, Chennai-600128, Mob:7358341490
  1575. Shimona Hotels Private Limited  |  3/204, Parthasarathy Nagar,, Manapakkam Main Road,, Manapakkam,, Chennai 600116., Mob: 99252 22418.
  1576. Shiraz Art Cafe  |  No. 27, Beach Road Kapaleshwar  Nagar, Neelangarai Chennai - 600 041, Mob No: 9840572126
  1578. Shmoozie's Hand-Crafted Ice Creams  |  F-200 Old, F-36 New Ground Floor,, 3rd Street, Anna Nagar East,, Chennai 600 102., Mob: 99401 14387
  1580. Shree Aaradhana Foods Private Limited  |  Geetham Veg Resaturants, 216, Jambodai Street,, Muttukadu Village,  Ecr, chennai, Ph:91760 00905
  1582. Shree Foods & Services  |  Tandoori Bay, Hardy Tower, Ramanujan It Park, OMR Chennai 600 113, Mob 99401 04509
  1585. Shree Mas Bakery  |  Pc2/2, Kambar Salai,, Mugappair West,, Chennai-600 037., Mob:9790859108
  1593. Shri Keerthi Foods  |  No:6/726,South Avenue,, Muthamizh Nagar,Kodungaiyur,, Chennai-600118., Mob:9094276913
  1599. Shrus Food ( Opc ) Private Limited  |  AJ,96, 9th Main Road,, Anna Nagar,, chennai -  600040, Ph: 88254 86073
  1609. Siprian Hotels Pvt Ltd  |  Mango Hill Chennai, Unit of Siprian Hotels Pvt, No:4,Thirumalai Pillai Road,, T.Nagar,Chennai-600017, Mob:9600162200
  1612. Siuuu Foodworks  |  19/30 Gokulam Colony, Ground Floor, Lloyds Road, Chennai - 600 005., Mob: 9698293164.
  1622. SKJP Food Group  |  2nd Floor, No.4/1,, 4th Block,, Nolambur Main Road,, Chennai - 600 037., Mob: 63743 99655
  1624. SKS Hotel and Holding Private Limited  |  No 42, 35th Cross Street,, Besant Nagar, Chennai 600 090
  1625. Sky7 Restobar  |  7th Floor,  No 12, Jawaharlal Nehru Salai,, Chennai Tamil Nadu-600106, Mob: 9981998140 / 81245 51365
  1627. Sky Hotels  |  No:24,Besant Nagar, Adyar,, Chennai, Tamilnadu-600020, Mob:9585832414
  1631. SLN AGRI FOODS PRIVATE LIMITED  |  PLOT No.3/111, Parthasarathy Nagar,, Kumarankudil,Thuraipakkam,, Chennai-600097, Mob-98412 95543
  1633. Smart Belly Foods  |  No.18/24, TTK Road,, 1st Cross Street ,, Alwarpet,, Chennai-600 018, Mob-98844 89894, 8852086372
  1634. Smart Belly Foods ( Base Kitchen )  |  No.18/24, TTK Road,, 1st Cross Street ,, Alwarpet,, Chennai-600 018, Mob-98844 89894, 8852086372
  1635. Smart Belly Foods Inc  |  Old No:1/3,New No:31,, 4th Main Road,Besant Nagar,, Chennai-600090., Mob:8939589894 / 9884489894.
  1636. Smart Belly Foods(S)  |  No: 1/1, West Club Road,, Shenoy Nagar, Chennai-600030., 9884489894
  1641. SMIDGEN FOODS PRIVATE LIMITED  |  No;201, TT Krishnamachari Rd,, near Thanga Vinayagar Kovil, Seetammal Colony,, Seethammal Colony, Parthasarathypuram,, A
  1644. SMS Foods  |  Old No:29,New No:2,, Kanniyappan Street,, Vetri Nagar, Chennai,, Tamil Nadu - 600082, Ph: 8939499595
  1646. SMT Agro Dairy  |  No,11,4th St.Rathanapuri Layout,, Koyambedu,Chennai-600107, Mob:9003003226,6381819708
  1647. Snack House  |  Mr Ramkumar, 11/44 Valluvar Salai, Arumbakkam, Chennai 600 106
  1648. SN CHEFPRO  |  Ground Floor, New No: 962, Old No: 233A,, SURYA BAKERS WORLS, Velachery Road,, NA, Selaiyur, Chennai-600073, Mob-9962221
  1653. Social Restaurants Private Limited  |  No 94 Sathyadev Avenu, MRC Nagar, Chennai 600 028, Mob 8870888486 , 9789767333
  1663. Spazio Restaurant  |  Dr.Kannan Tower No 7, 2nd Floor Lakshmi Nagar Ext,, Arcot Road Porur, Chennai 600 116, Mob 98840 30425
  1665. Speciality Restaurants Limited  |  Hotel The Spring ( Mainland China - Asia Kitchen), Hotel The Spring, No 11 Kodambakkam Road, Nungambakkam, Chennai  600 
  1666. Speciality Restaurants Limited (P)  |  (Mainland China (P)), First Floor F 34 Phoenix Market City, 142 Velachery Main Road, Chennai 600 042, Mob: 8348170172,, 
  1667. Speciality Restaurants Limited (S)  |  (Sigree Global Grill, Mainland China), No 11 Kodambakkam High Road, Nungambakkam, Chennai 600 034
  1668. Speciality Restaurants Limited ( Ty )  |  Mainland China Restaurant, A Unit of Speciality Restaurants Limited, No-5, Srinivas Tower,, Cenotaph Road, Teynampet,, C
  1670. S P Foods Center  |  Vadapalani Chennai-600 026
  1671. S&P Foods (M)  |  10 Narasimhan Street, Gurusamy Nagar, Madhanadhapuram, Porur Chennai 600 116, 98410 85599
  1672. SPICE HOOD  |  ( Restaurant and Catering Services), No 202, 6th Avenue, Seashore Town, Modern Layout, Panaiyur, Chennai 600 119, Mob : 
  1677. Spicy Eats Restaurant  |  1/PC 2A, Mugappair West,, Nolambur, Chennai 600 037., Mob: 9840423724,9962599452, 9700095888
  1678. SPI Diners Private Limited  |  NO:19,Pushpa Nagar Main Road,Lake Area,, Nungambakkam,Chennai-600034., MOB: 93454 27505
  1679. Spirit Dove Hotels and Resorts  |  63/5 Ground Floor,, Murugesan naicker complex,, Greams Rd, Thousand Lights West,, Thousand Lights, Chennai,, Ph:98846062
  1680. Splendid Fine Foods Pvt Ltd  |  Lot No.10, Bharathi Nagar Annexe, Medavakkam Road, Sholinganallur, Chennai - 600 119, Mob 98410 15170
  1681. SPM HOTEL  |  Old No 3/135 New No 3/152, Perumbakkam Main Road, Medavakkam, Chennai 600 100, Mob 9094663403, Name: Ravichandran
  1682. SPN HOTELS PRIVATE LIMITED  |  NO.29, SPN HOTELS PRIVATE LIMITED,, THIRUMALAI PILLAI ROAD, T.NAGAR,, Chennai, Tamil Nadu, 600017, MOB:044-49043030
  1691. Sree Akshayam Sweets 'N' Bakers  |  No 49 50 51 Lake View Garden, Korattur Chennai 600 076, 9751525316
  1694. Sree Gokulam Food Products Pvt Ltd  |  No.23,, Ohm Sakthi Nagar,, Valsaravakkam,, Chennai 600 087., Mob: 97466 65027
  1695. Sree Gokulam Hotel India Pvt Ltd  |  Sabari Classic, ECR Navalur, Chennai 603 103, PH 044 47445030, 98409 66628
  1700. Sree Padmanabha Foods( Palimer)  |  ( GO Bingu Cafe ), Ramachandra , Porur, Chennai - 600 116, Cell No: 9841469596
  1702. SREE RAAJAN BAKERY  |  Ground Floor ,Door No.14-5/8,, MMDA Colony,, Maduravoyal,, Chennai-600 095., Mob:9884676248 / 9445060457
  1704. SR Foods  |  Old No:77A,New No:1,3rd Street,, Karpagam Avenue,R.A.Puram,, Chennai-600028., Mob:9840041624.
  1705. SR Foods Product  |  No:40, Mettukuppam Main Road,, Maduravoyal. Chennai-95., Mob:9789325937
  1707. Sri Ambika Foods  |  No.1/2, Pillayar Kovil Street,, Near JJ Park,, Nanmangalam,, Chennai-600129, Mob-73737 38353, ( Delivery to - Madurai Mu
  1729. Sri Krishna Sweets  |  No.81 Vukan Tower Manyava 2nd Floor,, Thirumalai Pillai Road,, T Nagar, Chennai-600017, Mob-98407 69093
  1731. Sri Lakshmi Food Products  |  84,Alex Nagar, Tarapakkam Village, Kovoor, Chennai-600128, Mob:9962389950
  1750. Sri Sai Foods  |  20 Ast Avenue Shastri Nagar, Adyar Chennai 600 020, Mob 99622 57240
  1751. Sri Sai Foods ( A )  |  No. 1397 , A type , Phase I&II, Thendral street, Ayapakkam , Ambattur, Chennai , 600077, Near Hotel Ganesh Bhavan, srisa
  1752. Sri Sai Foods ( Adambakkam )  |  No:5,Rama Krishna Puram,, 3rd Street,Adambakkam,, Chennai-600088., Mob:9962874678.
  1753. SRI SAI KITCHEN MAKERS  |  NO : 100/2,, Wood Warf, Walltax Road, Chennai : 600003, Contact No 9444086715, Delivert at Porur GK Cinemas
  1766. SRLPS Foods Pvt Ltd  |  No.7 First Main Road, Gandhinagar, Adyar, Chennai - 600 020, Tel : 044 24426554
  1769. SRM GOOD FOODS  |  NO:118, Sri Balakrishana Nagar,, Ramapuram,Chennai-600089., MOB: 8939999261.
  1770. SRM Hotel Pvt Ltd ( G )  |  No.36, Sardar Patel Road,, Guindy, Chennai., Pin-600032, Mob-9500129893, Pur No . 7397758413, Tel No: 044 45653337
  1771. SRM Hotels Private Limited ( T.Nagar )  |  Padmam veg restaurant, 54 venkatanarayana road, Parthasarathypuram, T nagar, chennai -600017, ph:98439 73898
  1772. SRM Hotels Private Limited (V)  |  C - Block,No:1, Jawaharlal Nehru Road, 100 Feet Road, Vadapalani, Chennai - 600 026., Mob 9677025690, Mr Gangadharan
  1775. SRP Prosperita Hotel Ventures Ltd  |  (Holiday Inn Chennai OMR IT Expressway), 110, Rajiv Gandhi Road,, Thiruvanmaiur,, Chennai - 41, Mob - 7550111019, A/c No
  1777. SS CAFETERIA  |  3538+6RF, Alapakkam Main Rd,, Janaki Nagar,, Maduravoyal,, Chennai-600095, mob:9080440099
